"","controller","condition","item","accuracy","rt","subject","group"
"13294","PictureAccept",-0.5,"17",1,1657,"Non-Native 20",0.5
"13354","PictureAccept",0.5,"16",0,2305,"Non-Native 20",0.5
"13362","PictureAccept",0.5,"4",0,762,"Non-Native 20",0.5
"13370","PictureAccept",0.5,"8",0,2567,"Non-Native 20",0.5
"13374","PictureAccept",-0.5,"1",0,1714,"Non-Native 20",0.5
"13378","PictureAccept",0.5,"20",0,2758,"Non-Native 20",0.5
"13382","PictureAccept",-0.5,"9",0,3187,"Non-Native 20",0.5
"13418","PictureAccept",-0.5,"21",1,2267,"Non-Native 20",0.5
"13426","PictureAccept",0.5,"24",0,1512,"Non-Native 20",0.5
"13458","PictureAccept",0.5,"19",1,1723,"Non-Native 21",0.5
"13466","PictureAccept",-0.5,"20",1,2020,"Non-Native 21",0.5
"13470","PictureAccept",-0.5,"16",1,1718,"Non-Native 21",0.5
"13478","PictureAccept",0.5,"3",0,2699,"Non-Native 21",0.5
"13510","PictureAccept",-0.5,"24",1,1398,"Non-Native 21",0.5
"13526","PictureAccept",0.5,"7",1,3937,"Non-Native 21",0.5
"13530","PictureAccept",0.5,"23",0,2556,"Non-Native 21",0.5
"13554","PictureAccept",-0.5,"4",1,1362,"Non-Native 21",0.5
"13570","PictureAccept",0.5,"11",0,2369,"Non-Native 21",0.5
"13574","PictureAccept",0.5,"15",1,3038,"Non-Native 21",0.5
"13598","PictureAccept",-0.5,"12",1,1078,"Non-Native 21",0.5
"13626","PictureAccept",-0.5,"8",1,1384,"Non-Native 21",0.5
"13676","PictureAccept",0.5,"6",1,1710,"Non-Native 22",0.5
"13692","PictureAccept",0.5,"2",1,2423,"Non-Native 22",0.5
"13704","PictureAccept",-0.5,"23",1,1129,"Non-Native 22",0.5
"13764","PictureAccept",-0.5,"11",1,7447,"Non-Native 22",0.5
"13808","PictureAccept",-0.5,"3",1,1109,"Non-Native 22",0.5
"13816","PictureAccept",0.5,"22",1,1624,"Non-Native 22",0.5
"13820","PictureAccept",-0.5,"15",1,988,"Non-Native 22",0.5
"13836","PictureAccept",0.5,"10",1,1599,"Non-Native 22",0.5
"13840","PictureAccept",-0.5,"7",1,1265,"Non-Native 22",0.5
"13844","PictureAccept",-0.5,"19",1,2648,"Non-Native 22",0.5
"13860","PictureAccept",0.5,"18",1,5528,"Non-Native 22",0.5
"13888","PictureAccept",0.5,"14",1,3115,"Non-Native 22",0.5
"13902","PictureAccept",0.5,"21",0,4352,"Non-Native 23",0.5
"13934","PictureAccept",-0.5,"10",1,1867,"Non-Native 23",0.5
"13942","PictureAccept",0.5,"1",1,2257,"Non-Native 23",0.5
"13978","PictureAccept",-0.5,"22",1,2543,"Non-Native 23",0.5
"13990","PictureAccept",-0.5,"18",1,2014,"Non-Native 23",0.5
"13998","PictureAccept",0.5,"9",1,2341,"Non-Native 23",0.5
"14006","PictureAccept",-0.5,"6",0,2910,"Non-Native 23",0.5
"14014","PictureAccept",0.5,"17",1,1836,"Non-Native 23",0.5
"14038","PictureAccept",0.5,"5",1,1296,"Non-Native 23",0.5
"14066","PictureAccept",-0.5,"2",1,1634,"Non-Native 23",0.5
"14090","PictureAccept",-0.5,"14",1,3344,"Non-Native 23",0.5
"14102","PictureAccept",0.5,"13",1,2093,"Non-Native 23",0.5
"14134","PictureAccept",0.5,"8",1,3443,"Non-Native 24",0.5
"14162","PictureAccept",0.5,"16",1,1981,"Non-Native 24",0.5
"14166","PictureAccept",0.5,"4",0,1656,"Non-Native 24",0.5
"14174","PictureAccept",-0.5,"5",1,1166,"Non-Native 24",0.5
"14178","PictureAccept",0.5,"12",1,6283,"Non-Native 24",0.5
"14202","PictureAccept",0.5,"20",1,2403,"Non-Native 24",0.5
"14210","PictureAccept",0.5,"24",0,1934,"Non-Native 24",0.5
"14218","PictureAccept",-0.5,"21",1,971,"Non-Native 24",0.5
"14246","PictureAccept",-0.5,"13",1,1964,"Non-Native 24",0.5
"14262","PictureAccept",-0.5,"9",1,838,"Non-Native 24",0.5
"14298","PictureAccept",-0.5,"1",1,1044,"Non-Native 24",0.5
"14302","PictureAccept",-0.5,"17",1,2247,"Non-Native 24",0.5
"14354","PictureAccept",0.5,"15",0,2248,"Non-Native 25",0.5
"14358","PictureAccept",-0.5,"24",1,2521,"Non-Native 25",0.5
"14370","PictureAccept",-0.5,"12",1,3551,"Non-Native 25",0.5
"14378","PictureAccept",-0.5,"20",1,2701,"Non-Native 25",0.5
"14386","PictureAccept",0.5,"23",0,3367,"Non-Native 25",0.5
"14402","PictureAccept",-0.5,"8",1,1385,"Non-Native 25",0.5
"14418","PictureAccept",-0.5,"4",1,1738,"Non-Native 25",0.5
"14426","PictureAccept",0.5,"19",0,1396,"Non-Native 25",0.5
"14470","PictureAccept",-0.5,"16",1,1448,"Non-Native 25",0.5
"14482","PictureAccept",0.5,"11",1,4659,"Non-Native 25",0.5
"14490","PictureAccept",0.5,"7",1,1640,"Non-Native 25",0.5
"14534","PictureAccept",0.5,"3",0,1609,"Non-Native 25",0.5
"14570","PictureAccept",-0.5,"11",0,2670,"Non-Native 26",0.5
"14574","PictureAccept",0.5,"10",1,2177,"Non-Native 26",0.5
"14594","PictureAccept",-0.5,"19",1,1554,"Non-Native 26",0.5
"14614","PictureAccept",-0.5,"15",1,1563,"Non-Native 26",0.5
"14618","PictureAccept",0.5,"2",1,1577,"Non-Native 26",0.5
"14626","PictureAccept",0.5,"6",1,1101,"Non-Native 26",0.5
"14658","PictureAccept",-0.5,"3",1,1953,"Non-Native 26",0.5
"14678","PictureAccept",-0.5,"23",1,1613,"Non-Native 26",0.5
"14690","PictureAccept",-0.5,"7",1,1157,"Non-Native 26",0.5
"14698","PictureAccept",0.5,"18",1,1342,"Non-Native 26",0.5
"14702","PictureAccept",0.5,"14",1,1305,"Non-Native 26",0.5
"14742","PictureAccept",0.5,"22",1,1221,"Non-Native 26",0.5
"14794","PictureAccept",0.5,"9",1,4877,"Non-Native 27",0.5
"14802","PictureAccept",0.5,"21",1,2356,"Non-Native 27",0.5
"14886","PictureAccept",0.5,"5",1,3023,"Non-Native 27",0.5
"14894","PictureAccept",-0.5,"22",1,2991,"Non-Native 27",0.5
"14898","PictureAccept",-0.5,"2",1,1730,"Non-Native 27",0.5
"14902","PictureAccept",0.5,"1",1,1204,"Non-Native 27",0.5
"14914","PictureAccept",-0.5,"6",1,1424,"Non-Native 27",0.5
"14922","PictureAccept",0.5,"13",1,3072,"Non-Native 27",0.5
"14950","PictureAccept",-0.5,"18",1,1746,"Non-Native 27",0.5
"14954","PictureAccept",-0.5,"14",1,1764,"Non-Native 27",0.5
"14974","PictureAccept",0.5,"17",1,1587,"Non-Native 27",0.5
"14982","PictureAccept",-0.5,"10",1,2832,"Non-Native 27",0.5
"15018","PictureAccept",-0.5,"9",1,2724,"Non-Native 28",0.5
"15030","PictureAccept",-0.5,"17",1,2054,"Non-Native 28",0.5
"15034","PictureAccept",-0.5,"1",1,1449,"Non-Native 28",0.5
"15042","PictureAccept",0.5,"12",0,944,"Non-Native 28",0.5
"15066","PictureAccept",0.5,"20",0,1442,"Non-Native 28",0.5
"15074","PictureAccept",0.5,"8",1,1133,"Non-Native 28",0.5
"15086","PictureAccept",0.5,"16",0,986,"Non-Native 28",0.5
"15118","PictureAccept",-0.5,"13",1,1573,"Non-Native 28",0.5
"15138","PictureAccept",0.5,"24",0,1369,"Non-Native 28",0.5
"15186","PictureAccept",-0.5,"5",1,1774,"Non-Native 28",0.5
"15190","PictureAccept",0.5,"4",1,3047,"Non-Native 28",0.5
"15230","PictureAccept",-0.5,"21",1,1932,"Non-Native 28",0.5
"15244","PictureAccept",-0.5,"20",1,2754,"Non-Native 29",0.5
"15264","PictureAccept",-0.5,"16",1,2071,"Non-Native 29",0.5
"15276","PictureAccept",-0.5,"8",1,2068,"Non-Native 29",0.5
"15324","PictureAccept",0.5,"3",1,1686,"Non-Native 29",0.5
"15352","PictureAccept",0.5,"23",1,1481,"Non-Native 29",0.5
"15360","PictureAccept",0.5,"7",1,1361,"Non-Native 29",0.5
"15364","PictureAccept",0.5,"15",1,1075,"Non-Native 29",0.5
"15372","PictureAccept",0.5,"11",0,4920,"Non-Native 29",0.5
"15392","PictureAccept",-0.5,"12",1,1503,"Non-Native 29",0.5
"15404","PictureAccept",-0.5,"24",1,1569,"Non-Native 29",0.5
"15420","PictureAccept",-0.5,"4",1,1960,"Non-Native 29",0.5
"15432","PictureAccept",0.5,"19",1,1957,"Non-Native 29",0.5
"15502","PictureAccept",-0.5,"23",1,1914,"Non-Native 30",0.5
"15510","PictureAccept",-0.5,"19",1,1648,"Non-Native 30",0.5
"15522","PictureAccept",0.5,"6",1,2619,"Non-Native 30",0.5
"15526","PictureAccept",-0.5,"7",1,984,"Non-Native 30",0.5
"15582","PictureAccept",0.5,"10",1,1553,"Non-Native 30",0.5
"15602","PictureAccept",0.5,"2",1,973,"Non-Native 30",0.5
"15606","PictureAccept",0.5,"18",1,1411,"Non-Native 30",0.5
"15626","PictureAccept",-0.5,"3",1,967,"Non-Native 30",0.5
"15638","PictureAccept",-0.5,"15",1,884,"Non-Native 30",0.5
"15650","PictureAccept",-0.5,"11",0,5172,"Non-Native 30",0.5
"15662","PictureAccept",0.5,"22",1,1029,"Non-Native 30",0.5
"15666","PictureAccept",0.5,"14",1,1784,"Non-Native 30",0.5
"15704","PictureAccept",0.5,"13",0,2736,"Non-Native 31",0.5
"15708","PictureAccept",-0.5,"22",1,2322,"Non-Native 31",0.5
"15732","PictureAccept",0.5,"9",0,2783,"Non-Native 31",0.5
"15772","PictureAccept",-0.5,"2",1,2191,"Non-Native 31",0.5
"15800","PictureAccept",-0.5,"10",1,2786,"Non-Native 31",0.5
"15808","PictureAccept",0.5,"1",1,901,"Non-Native 31",0.5
"15820","PictureAccept",0.5,"21",1,1367,"Non-Native 31",0.5
"15840","PictureAccept",-0.5,"18",1,1410,"Non-Native 31",0.5
"15848","PictureAccept",0.5,"5",0,19763,"Non-Native 31",0.5
"15852","PictureAccept",0.5,"17",0,3585,"Non-Native 31",0.5
"15864","PictureAccept",-0.5,"6",1,1729,"Non-Native 31",0.5
"15892","PictureAccept",-0.5,"14",0,7039,"Non-Native 31",0.5
"15936","PictureAccept",-0.5,"1",1,2095,"Non-Native 32",0.5
"15940","PictureAccept",-0.5,"9",1,1858,"Non-Native 32",0.5
"15976","PictureAccept",0.5,"12",0,1576,"Non-Native 32",0.5
"15984","PictureAccept",0.5,"8",0,1939,"Non-Native 32",0.5
"15992","PictureAccept",-0.5,"13",1,2728,"Non-Native 32",0.5
"16012","PictureAccept",-0.5,"17",1,1879,"Non-Native 32",0.5
"16016","PictureAccept",0.5,"20",0,2779,"Non-Native 32",0.5
"16036","PictureAccept",-0.5,"21",1,1484,"Non-Native 32",0.5
"16076","PictureAccept",0.5,"4",1,5351,"Non-Native 32",0.5
"16080","PictureAccept",-0.5,"5",1,2974,"Non-Native 32",0.5
"16108","PictureAccept",0.5,"16",0,3925,"Non-Native 32",0.5
"16128","PictureAccept",0.5,"24",0,2037,"Non-Native 32",0.5
"16138","PictureAccept",-0.5,"16",1,4064,"Non-Native 33",0.5
"16150","PictureAccept",-0.5,"4",1,4464,"Non-Native 33",0.5
"16170","PictureAccept",-0.5,"20",1,1265,"Non-Native 33",0.5
"16190","PictureAccept",-0.5,"12",1,1763,"Non-Native 33",0.5
"16194","PictureAccept",0.5,"19",1,696,"Non-Native 33",0.5
"16206","PictureAccept",-0.5,"8",1,10623,"Non-Native 33",0.5
"16218","PictureAccept",0.5,"7",1,1559,"Non-Native 33",0.5
"16222","PictureAccept",-0.5,"24",1,729,"Non-Native 33",0.5
"16226","PictureAccept",0.5,"11",1,9558,"Non-Native 33",0.5
"16234","PictureAccept",0.5,"15",1,873,"Non-Native 33",0.5
"16330","PictureAccept",0.5,"23",1,1707,"Non-Native 33",0.5
"16334","PictureAccept",0.5,"3",1,1019,"Non-Native 33",0.5
"16392","PictureAccept",0.5,"22",0,1287,"Non-Native 34",0.5
"16404","PictureAccept",-0.5,"15",1,1551,"Non-Native 34",0.5
"16408","PictureAccept",0.5,"10",0,4037,"Non-Native 34",0.5
"16428","PictureAccept",-0.5,"3",1,5237,"Non-Native 34",0.5
"16444","PictureAccept",-0.5,"19",1,2977,"Non-Native 34",0.5
"16448","PictureAccept",0.5,"2",1,1116,"Non-Native 34",0.5
"16452","PictureAccept",0.5,"14",0,1400,"Non-Native 34",0.5
"16472","PictureAccept",0.5,"18",0,1692,"Non-Native 34",0.5
"16492","PictureAccept",-0.5,"23",1,1586,"Non-Native 34",0.5
"16532","PictureAccept",-0.5,"11",0,4634,"Non-Native 34",0.5
"16552","PictureAccept",-0.5,"7",1,1451,"Non-Native 34",0.5
"16556","PictureAccept",0.5,"6",1,1077,"Non-Native 34",0.5
"16606","PictureAccept",-0.5,"18",1,1156,"Non-Native 35",0.5
"16626","PictureAccept",-0.5,"22",1,1652,"Non-Native 35",0.5
"16646","PictureAccept",-0.5,"2",1,2061,"Non-Native 35",0.5
"16682","PictureAccept",0.5,"21",1,1364,"Non-Native 35",0.5
"16702","PictureAccept",0.5,"17",0,4190,"Non-Native 35",0.5
"16710","PictureAccept",0.5,"1",1,5636,"Non-Native 35",0.5
"16722","PictureAccept",0.5,"13",1,2572,"Non-Native 35",0.5
"16730","PictureAccept",-0.5,"14",1,1855,"Non-Native 35",0.5
"16734","PictureAccept",-0.5,"10",1,2139,"Non-Native 35",0.5
"16758","PictureAccept",0.5,"5",1,930,"Non-Native 35",0.5
"16762","PictureAccept",0.5,"9",1,1016,"Non-Native 35",0.5
"16786","PictureAccept",-0.5,"6",1,1691,"Non-Native 35",0.5
"16820","PictureAccept",-0.5,"5",0,3762,"Non-Native 36",0.5
"16824","PictureAccept",0.5,"12",1,1577,"Non-Native 36",0.5
"16856","PictureAccept",0.5,"20",1,1348,"Non-Native 36",0.5
"16872","PictureAccept",-0.5,"21",1,1846,"Non-Native 36",0.5
"16896","PictureAccept",-0.5,"17",1,1505,"Non-Native 36",0.5
"16916","PictureAccept",0.5,"16",1,5108,"Non-Native 36",0.5
"16920","PictureAccept",0.5,"4",0,10078,"Non-Native 36",0.5
"16980","PictureAccept",-0.5,"1",1,861,"Non-Native 36",0.5
"16988","PictureAccept",-0.5,"9",1,1485,"Non-Native 36",0.5
"17000","PictureAccept",-0.5,"13",1,1622,"Non-Native 36",0.5
"17004","PictureAccept",0.5,"24",1,1242,"Non-Native 36",0.5
"17020","PictureAccept",0.5,"8",1,1441,"Non-Native 36",0.5
"17034","PictureAccept",-0.5,"8",1,2601,"Non-Native 37",0.5
"17042","PictureAccept",-0.5,"16",0,2107,"Non-Native 37",0.5
"17050","PictureAccept",0.5,"7",1,1145,"Non-Native 37",0.5
"17066","PictureAccept",-0.5,"24",1,1518,"Non-Native 37",0.5
"17074","PictureAccept",0.5,"15",1,1605,"Non-Native 37",0.5
"17078","PictureAccept",-0.5,"12",1,935,"Non-Native 37",0.5
"17142","PictureAccept",-0.5,"20",1,746,"Non-Native 37",0.5
"17154","PictureAccept",0.5,"23",1,1274,"Non-Native 37",0.5
"17214","PictureAccept",-0.5,"4",1,898,"Non-Native 37",0.5
"17226","PictureAccept",0.5,"19",1,1432,"Non-Native 37",0.5
"17242","PictureAccept",0.5,"3",1,633,"Non-Native 37",0.5
"17246","PictureAccept",0.5,"11",1,3142,"Non-Native 37",0.5
"17282","PictureAccept",0.5,"6",1,2644,"Non-Native 38",0.5
"17290","PictureAccept",-0.5,"15",1,2472,"Non-Native 38",0.5
"17302","PictureAccept",-0.5,"11",0,8697,"Non-Native 38",0.5
"17310","PictureAccept",0.5,"2",1,2418,"Non-Native 38",0.5
"17350","PictureAccept",-0.5,"3",1,2857,"Non-Native 38",0.5
"17354","PictureAccept",-0.5,"23",1,2155,"Non-Native 38",0.5
"17378","PictureAccept",0.5,"18",1,2287,"Non-Native 38",0.5
"17418","PictureAccept",0.5,"10",1,1737,"Non-Native 38",0.5
"17426","PictureAccept",-0.5,"19",1,2543,"Non-Native 38",0.5
"17450","PictureAccept",-0.5,"7",1,2956,"Non-Native 38",0.5
"17454","PictureAccept",0.5,"14",1,2691,"Non-Native 38",0.5
"17466","PictureAccept",0.5,"22",1,1621,"Non-Native 38",0.5
"17494","PictureAccept",-0.5,"2",1,1536,"Non-Native 39",0.5
"17514","PictureAccept",0.5,"17",0,3341,"Non-Native 39",0.5
"17518","PictureAccept",0.5,"9",1,1040,"Non-Native 39",0.5
"17522","PictureAccept",-0.5,"18",1,1754,"Non-Native 39",0.5
"17534","PictureAccept",0.5,"1",1,4938,"Non-Native 39",0.5
"17554","PictureAccept",-0.5,"10",0,2714,"Non-Native 39",0.5
"17562","PictureAccept",-0.5,"14",1,1993,"Non-Native 39",0.5
"17578","PictureAccept",-0.5,"22",1,1283,"Non-Native 39",0.5
"17606","PictureAccept",-0.5,"6",1,2116,"Non-Native 39",0.5
"17626","PictureAccept",0.5,"5",0,2125,"Non-Native 39",0.5
"17646","PictureAccept",0.5,"13",0,1990,"Non-Native 39",0.5
"17650","PictureAccept",0.5,"21",0,1402,"Non-Native 39",0.5
"17726","PictureAccept",0.5,"16",1,2864,"Non-Native 40",0.5
"17730","PictureAccept",0.5,"24",0,1730,"Non-Native 40",0.5
"17734","PictureAccept",0.5,"20",0,2851,"Non-Native 40",0.5
"17750","PictureAccept",0.5,"8",1,1418,"Non-Native 40",0.5
"17758","PictureAccept",-0.5,"13",1,1525,"Non-Native 40",0.5
"17782","PictureAccept",0.5,"12",1,4194,"Non-Native 40",0.5
"17786","PictureAccept",-0.5,"5",1,974,"Non-Native 40",0.5
"17802","PictureAccept",-0.5,"17",1,1197,"Non-Native 40",0.5
"17810","PictureAccept",0.5,"4",1,2069,"Non-Native 40",0.5
"17822","PictureAccept",-0.5,"9",1,1012,"Non-Native 40",0.5
"17870","PictureAccept",-0.5,"1",1,986,"Non-Native 40",0.5
"17914","PictureAccept",-0.5,"21",1,1198,"Non-Native 40",0.5
