"","controller","condition","item","rt","NA","subject","group"
"10837","DashedSentence",0.5,14,6179,"FALSE","Non-Native 9",0.5
"10865","DashedSentence",0.5,17,9602,"FALSE","Non-Native 9",0.5
"10897","DashedSentence",-0.5,15,5337,"FALSE","Non-Native 9",0.5
"10905","DashedSentence",0.5,8,5099,"FALSE","Non-Native 9",0.5
"10941","DashedSentence",-0.5,6,5211,"FALSE","Non-Native 9",0.5
"10957","DashedSentence",-0.5,9,7973,"FALSE","Non-Native 9",0.5
"10969","DashedSentence",0.5,2,7479,"FALSE","Non-Native 9",0.5
"10997","DashedSentence",0.5,1,9190,"FALSE","Non-Native 10",0.5
"11005","DashedSentence",-0.5,17,15108,"FALSE","Non-Native 10",0.5
"11061","DashedSentence",0.5,13,6859,"FALSE","Non-Native 10",0.5
"11093","DashedSentence",0.5,10,12122,"FALSE","Non-Native 10",0.5
"11097","DashedSentence",0.5,7,13065,"FALSE","Non-Native 10",0.5
"11101","DashedSentence",0.5,16,9473,"FALSE","Non-Native 10",0.5
"11117","DashedSentence",-0.5,5,11557,"FALSE","Non-Native 10",0.5
"11133","DashedSentence",-0.5,11,16973,"FALSE","Non-Native 10",0.5
"11173","DashedSentence",-0.5,14,20909,"FALSE","Non-Native 10",0.5
"11177","DashedSentence",0.5,4,11816,"FALSE","Non-Native 10",0.5
"11181","DashedSentence",-0.5,8,14821,"FALSE","Non-Native 10",0.5
"11193","DashedSentence",-0.5,2,8057,"FALSE","Non-Native 10",0.5
"11243","DashedSentence",0.5,15,12516,"FALSE","Non-Native 11",0.5
"11263","DashedSentence",-0.5,7,5625,"FALSE","Non-Native 11",0.5
"11267","DashedSentence",-0.5,13,9538,"FALSE","Non-Native 11",0.5
"11283","DashedSentence",0.5,18,15833,"FALSE","Non-Native 11",0.5
"11291","DashedSentence",-0.5,4,7409,"FALSE","Non-Native 11",0.5
"11303","DashedSentence",-0.5,10,3810,"FALSE","Non-Native 11",0.5
"11311","DashedSentence",0.5,9,11164,"FALSE","Non-Native 11",0.5
"11371","DashedSentence",-0.5,16,13710,"FALSE","Non-Native 11",0.5
"11379","DashedSentence",0.5,12,9526,"FALSE","Non-Native 11",0.5
"11407","DashedSentence",-0.5,1,6370,"FALSE","Non-Native 11",0.5
"11415","DashedSentence",0.5,3,6460,"FALSE","Non-Native 11",0.5
"11419","DashedSentence",0.5,6,5442,"FALSE","Non-Native 11",0.5
"11439","DashedSentence",-0.5,12,8072,"FALSE","Non-Native 12",0.5
"11487","DashedSentence",0.5,11,8443,"FALSE","Non-Native 12",0.5
"11491","DashedSentence",0.5,8,10790,"FALSE","Non-Native 12",0.5
"11499","DashedSentence",-0.5,15,10496,"FALSE","Non-Native 12",0.5
"11567","DashedSentence",0.5,5,15510,"FALSE","Non-Native 12",0.5
"11575","DashedSentence",0.5,14,6824,"FALSE","Non-Native 12",0.5
"11587","DashedSentence",0.5,2,9402,"FALSE","Non-Native 12",0.5
"11591","DashedSentence",-0.5,3,12658,"FALSE","Non-Native 12",0.5
"11611","DashedSentence",0.5,17,4032,"FALSE","Non-Native 12",0.5
"11619","DashedSentence",-0.5,18,10349,"FALSE","Non-Native 12",0.5
"11639","DashedSentence",-0.5,6,14173,"FALSE","Non-Native 12",0.5
"11643","DashedSentence",-0.5,9,9994,"FALSE","Non-Native 12",0.5
"11657","DashedSentence",0.5,16,10626,"FALSE","Non-Native 13",0.5
"11693","DashedSentence",-0.5,11,4882,"FALSE","Non-Native 13",0.5
"11741","DashedSentence",-0.5,5,2637,"FALSE","Non-Native 13",0.5
"11745","DashedSentence",-0.5,17,2973,"FALSE","Non-Native 13",0.5
"11749","DashedSentence",-0.5,2,2555,"FALSE","Non-Native 13",0.5
"11765","DashedSentence",-0.5,8,3119,"FALSE","Non-Native 13",0.5
"11773","DashedSentence",-0.5,14,2382,"FALSE","Non-Native 13",0.5
"11789","DashedSentence",0.5,10,3592,"FALSE","Non-Native 13",0.5
"11797","DashedSentence",0.5,13,4921,"FALSE","Non-Native 13",0.5
"11813","DashedSentence",0.5,1,3013,"FALSE","Non-Native 13",0.5
"11853","DashedSentence",0.5,7,4081,"FALSE","Non-Native 13",0.5
"11857","DashedSentence",0.5,4,3155,"FALSE","Non-Native 13",0.5
"11903","DashedSentence",0.5,3,3043,"FALSE","Non-Native 14",0.5
"11915","DashedSentence",0.5,18,11295,"FALSE","Non-Native 14",0.5
"11923","DashedSentence",0.5,12,11394,"FALSE","Non-Native 14",0.5
"11951","DashedSentence",0.5,6,11130,"FALSE","Non-Native 14",0.5
"11963","DashedSentence",-0.5,4,14190,"FALSE","Non-Native 14",0.5
"11983","DashedSentence",0.5,9,16476,"FALSE","Non-Native 14",0.5
"11991","DashedSentence",0.5,15,12752,"FALSE","Non-Native 14",0.5
"12039","DashedSentence",-0.5,10,7846,"FALSE","Non-Native 14",0.5
"12071","DashedSentence",-0.5,13,5378,"FALSE","Non-Native 14",0.5
"12075","DashedSentence",-0.5,16,7481,"FALSE","Non-Native 14",0.5
"12083","DashedSentence",-0.5,7,15263,"FALSE","Non-Native 14",0.5
"12087","DashedSentence",-0.5,1,8365,"FALSE","Non-Native 14",0.5
"12121","DashedSentence",-0.5,18,10937,"FALSE","Non-Native 15",0.5
"12137","DashedSentence",-0.5,3,10619,"FALSE","Non-Native 15",0.5
"12145","DashedSentence",-0.5,15,16221,"FALSE","Non-Native 15",0.5
"12157","DashedSentence",0.5,11,7863,"FALSE","Non-Native 15",0.5
"12169","DashedSentence",0.5,14,7085,"FALSE","Non-Native 15",0.5
"12177","DashedSentence",-0.5,12,9963,"FALSE","Non-Native 15",0.5
"12233","DashedSentence",0.5,8,13234,"FALSE","Non-Native 15",0.5
"12237","DashedSentence",0.5,17,6312,"FALSE","Non-Native 15",0.5
"12241","DashedSentence",0.5,5,8687,"FALSE","Non-Native 15",0.5
"12269","DashedSentence",-0.5,6,7076,"FALSE","Non-Native 15",0.5
"12305","DashedSentence",0.5,2,10459,"FALSE","Non-Native 15",0.5
"12317","DashedSentence",-0.5,9,6239,"FALSE","Non-Native 15",0.5
"12335","DashedSentence",0.5,1,4606,"FALSE","Non-Native 16",0.5
"12355","DashedSentence",0.5,16,7215,"FALSE","Non-Native 16",0.5
"12359","DashedSentence",-0.5,2,4872,"FALSE","Non-Native 16",0.5
"12375","DashedSentence",-0.5,14,9482,"FALSE","Non-Native 16",0.5
"12407","DashedSentence",-0.5,8,5796,"FALSE","Non-Native 16",0.5
"12427","DashedSentence",0.5,4,3412,"FALSE","Non-Native 16",0.5
"12431","DashedSentence",-0.5,11,14207,"FALSE","Non-Native 16",0.5
"12447","DashedSentence",0.5,10,6860,"FALSE","Non-Native 16",0.5
"12451","DashedSentence",0.5,13,6302,"FALSE","Non-Native 16",0.5
"12487","DashedSentence",0.5,7,7335,"FALSE","Non-Native 16",0.5
"12511","DashedSentence",-0.5,5,10179,"FALSE","Non-Native 16",0.5
"12523","DashedSentence",-0.5,17,4540,"FALSE","Non-Native 16",0.5
"12573","DashedSentence",0.5,6,5075,"FALSE","Non-Native 17",0.5
"12581","DashedSentence",0.5,12,5754,"FALSE","Non-Native 17",0.5
"12589","DashedSentence",-0.5,7,5421,"FALSE","Non-Native 17",0.5
"12605","DashedSentence",-0.5,16,4801,"FALSE","Non-Native 17",0.5
"12625","DashedSentence",-0.5,13,4699,"FALSE","Non-Native 17",0.5
"12649","DashedSentence",0.5,18,4621,"FALSE","Non-Native 17",0.5
"12661","DashedSentence",-0.5,1,4488,"FALSE","Non-Native 17",0.5
"12665","DashedSentence",0.5,15,6073,"FALSE","Non-Native 17",0.5
"12669","DashedSentence",-0.5,4,4549,"FALSE","Non-Native 17",0.5
"12681","DashedSentence",0.5,9,7596,"FALSE","Non-Native 17",0.5
"12685","DashedSentence",0.5,3,5003,"FALSE","Non-Native 17",0.5
"12737","DashedSentence",-0.5,10,6575,"FALSE","Non-Native 17",0.5
"12807","DashedSentence",-0.5,6,6141,"FALSE","Non-Native 18",0.5
"12847","DashedSentence",0.5,2,3992,"FALSE","Non-Native 18",0.5
"12851","DashedSentence",0.5,14,4330,"FALSE","Non-Native 18",0.5
"12859","DashedSentence",0.5,8,4208,"FALSE","Non-Native 18",0.5
"12879","DashedSentence",0.5,5,9090,"FALSE","Non-Native 18",0.5
"12891","DashedSentence",-0.5,9,4033,"FALSE","Non-Native 18",0.5
"12931","DashedSentence",0.5,17,5211,"FALSE","Non-Native 18",0.5
"12935","DashedSentence",-0.5,18,9549,"FALSE","Non-Native 18",0.5
"12947","DashedSentence",-0.5,15,4642,"FALSE","Non-Native 18",0.5
"12955","DashedSentence",-0.5,12,7011,"FALSE","Non-Native 18",0.5
"12959","DashedSentence",-0.5,3,4135,"FALSE","Non-Native 18",0.5
"12987","DashedSentence",0.5,11,3598,"FALSE","Non-Native 18",0.5
"13025","DashedSentence",-0.5,17,10383,"FALSE","Non-Native 19",0.5
"13061","DashedSentence",0.5,4,12312,"FALSE","Non-Native 19",0.5
"13065","DashedSentence",-0.5,5,15998,"FALSE","Non-Native 19",0.5
"13081","DashedSentence",0.5,16,8319,"FALSE","Non-Native 19",0.5
"13085","DashedSentence",-0.5,11,13512,"FALSE","Non-Native 19",0.5
"13125","DashedSentence",0.5,10,13878,"FALSE","Non-Native 19",0.5
"13137","DashedSentence",0.5,1,13494,"FALSE","Non-Native 19",0.5
"13141","DashedSentence",0.5,7,3147,"FALSE","Non-Native 19",0.5
"13165","DashedSentence",-0.5,8,9707,"FALSE","Non-Native 19",0.5
"13177","DashedSentence",0.5,13,9738,"FALSE","Non-Native 19",0.5
"13193","DashedSentence",-0.5,14,4284,"FALSE","Non-Native 19",0.5
"13209","DashedSentence",-0.5,2,4215,"FALSE","Non-Native 19",0.5
"13237","DashedSentence",0.5,3,4801,"FALSE","Non-Native 20",0.5
"13253","DashedSentence",0.5,15,8504,"FALSE","Non-Native 20",0.5
"13261","DashedSentence",-0.5,4,2812,"FALSE","Non-Native 20",0.5
"13265","DashedSentence",0.5,9,12553,"FALSE","Non-Native 20",0.5
"13281","DashedSentence",-0.5,7,3951,"FALSE","Non-Native 20",0.5
"13289","DashedSentence",-0.5,10,4255,"FALSE","Non-Native 20",0.5
"13297","DashedSentence",0.5,12,2171,"FALSE","Non-Native 20",0.5
"13329","DashedSentence",-0.5,1,3670,"FALSE","Non-Native 20",0.5
"13349","DashedSentence",0.5,18,7573,"FALSE","Non-Native 20",0.5
"13393","DashedSentence",-0.5,16,3086,"FALSE","Non-Native 20",0.5
"13405","DashedSentence",0.5,6,3807,"FALSE","Non-Native 20",0.5
"13429","DashedSentence",-0.5,13,5691,"FALSE","Non-Native 20",0.5
"13473","DashedSentence",-0.5,15,8756,"FALSE","Non-Native 21",0.5
"13493","DashedSentence",0.5,11,4894,"FALSE","Non-Native 21",0.5
"13521","DashedSentence",0.5,14,6554,"FALSE","Non-Native 21",0.5
"13533","DashedSentence",-0.5,12,3589,"FALSE","Non-Native 21",0.5
"13557","DashedSentence",0.5,5,6190,"FALSE","Non-Native 21",0.5
"13561","DashedSentence",-0.5,18,8017,"FALSE","Non-Native 21",0.5
"13565","DashedSentence",0.5,2,7958,"FALSE","Non-Native 21",0.5
"13605","DashedSentence",-0.5,6,4820,"FALSE","Non-Native 21",0.5
"13609","DashedSentence",-0.5,3,4273,"FALSE","Non-Native 21",0.5
"13629","DashedSentence",0.5,8,6069,"FALSE","Non-Native 21",0.5
"13633","DashedSentence",0.5,17,5820,"FALSE","Non-Native 21",0.5
"13641","DashedSentence",-0.5,9,6043,"FALSE","Non-Native 21",0.5
"13695","DashedSentence",-0.5,14,11772,"FALSE","Non-Native 22",0.5
"13715","DashedSentence",0.5,7,14252,"FALSE","Non-Native 22",0.5
"13719","DashedSentence",0.5,1,5725,"FALSE","Non-Native 22",0.5
"13731","DashedSentence",-0.5,5,7925,"FALSE","Non-Native 22",0.5
"13735","DashedSentence",0.5,13,19483,"FALSE","Non-Native 22",0.5
"13759","DashedSentence",-0.5,11,4822,"FALSE","Non-Native 22",0.5
"13767","DashedSentence",-0.5,2,5927,"FALSE","Non-Native 22",0.5
"13783","DashedSentence",0.5,10,13351,"FALSE","Non-Native 22",0.5
"13803","DashedSentence",-0.5,17,4992,"FALSE","Non-Native 22",0.5
"13811","DashedSentence",0.5,16,8162,"FALSE","Non-Native 22",0.5
"13827","DashedSentence",0.5,4,4849,"FALSE","Non-Native 22",0.5
"13879","DashedSentence",-0.5,8,5241,"FALSE","Non-Native 22",0.5
"13897","DashedSentence",-0.5,7,7750,"FALSE","Non-Native 23",0.5
"13917","DashedSentence",0.5,3,5578,"FALSE","Non-Native 23",0.5
"13921","DashedSentence",0.5,18,15322,"FALSE","Non-Native 23",0.5
"13929","DashedSentence",0.5,15,18716,"FALSE","Non-Native 23",0.5
"13993","DashedSentence",-0.5,10,8393,"FALSE","Non-Native 23",0.5
"14001","DashedSentence",-0.5,16,6532,"FALSE","Non-Native 23",0.5
"14021","DashedSentence",0.5,9,5406,"FALSE","Non-Native 23",0.5
"14025","DashedSentence",0.5,6,4777,"FALSE","Non-Native 23",0.5
"14033","DashedSentence",0.5,12,7959,"FALSE","Non-Native 23",0.5
"14069","DashedSentence",-0.5,4,4141,"FALSE","Non-Native 23",0.5
"14081","DashedSentence",-0.5,13,5550,"FALSE","Non-Native 23",0.5
"14097","DashedSentence",-0.5,1,9812,"FALSE","Non-Native 23",0.5
"14121","DashedSentence",0.5,14,5731,"FALSE","Non-Native 24",0.5
"14141","DashedSentence",-0.5,15,8897,"FALSE","Non-Native 24",0.5
"14149","DashedSentence",0.5,8,7881,"FALSE","Non-Native 24",0.5
"14205","DashedSentence",-0.5,9,10297,"FALSE","Non-Native 24",0.5
"14237","DashedSentence",-0.5,6,11949,"FALSE","Non-Native 24",0.5
"14257","DashedSentence",0.5,17,11657,"FALSE","Non-Native 24",0.5
"14281","DashedSentence",-0.5,3,7253,"FALSE","Non-Native 24",0.5
"14289","DashedSentence",-0.5,12,6429,"FALSE","Non-Native 24",0.5
"14313","DashedSentence",0.5,2,13765,"FALSE","Non-Native 24",0.5
"14321","DashedSentence",-0.5,18,7726,"FALSE","Non-Native 24",0.5
"14329","DashedSentence",0.5,5,6156,"FALSE","Non-Native 24",0.5
"14333","DashedSentence",0.5,11,10145,"FALSE","Non-Native 24",0.5
"14349","DashedSentence",-0.5,8,5086,"FALSE","Non-Native 25",0.5
"14365","DashedSentence",0.5,10,12118,"FALSE","Non-Native 25",0.5
"14449","DashedSentence",-0.5,5,3500,"FALSE","Non-Native 25",0.5
"14465","DashedSentence",-0.5,17,6381,"FALSE","Non-Native 25",0.5
"14485","DashedSentence",0.5,16,4918,"FALSE","Non-Native 25",0.5
"14493","DashedSentence",-0.5,14,4508,"FALSE","Non-Native 25",0.5
"14505","DashedSentence",0.5,4,4383,"FALSE","Non-Native 25",0.5
"14509","DashedSentence",0.5,7,5092,"FALSE","Non-Native 25",0.5
"14537","DashedSentence",0.5,13,4566,"FALSE","Non-Native 25",0.5
"14545","DashedSentence",-0.5,2,4191,"FALSE","Non-Native 25",0.5
"14549","DashedSentence",-0.5,11,3708,"FALSE","Non-Native 25",0.5
"14553","DashedSentence",0.5,1,4681,"FALSE","Non-Native 25",0.5
"14577","DashedSentence",0.5,6,12117,"FALSE","Non-Native 26",0.5
"14585","DashedSentence",-0.5,4,7457,"FALSE","Non-Native 26",0.5
"14633","DashedSentence",0.5,3,7207,"FALSE","Non-Native 26",0.5
"14653","DashedSentence",0.5,15,7278,"FALSE","Non-Native 26",0.5
"14669","DashedSentence",0.5,12,4582,"FALSE","Non-Native 26",0.5
"14713","DashedSentence",-0.5,13,5360,"FALSE","Non-Native 26",0.5
"14733","DashedSentence",0.5,18,4678,"FALSE","Non-Native 26",0.5
"14737","DashedSentence",-0.5,1,4426,"FALSE","Non-Native 26",0.5
"14757","DashedSentence",0.5,9,4769,"FALSE","Non-Native 26",0.5
"14769","DashedSentence",-0.5,16,3761,"FALSE","Non-Native 26",0.5
"14777","DashedSentence",-0.5,7,5786,"FALSE","Non-Native 26",0.5
"14781","DashedSentence",-0.5,10,5511,"FALSE","Non-Native 26",0.5
"14821","DashedSentence",-0.5,18,12557,"FALSE","Non-Native 27",0.5
"14849","DashedSentence",-0.5,3,6264,"FALSE","Non-Native 27",0.5
"14853","DashedSentence",0.5,2,5381,"FALSE","Non-Native 27",0.5
"14857","DashedSentence",0.5,14,3713,"FALSE","Non-Native 27",0.5
"14861","DashedSentence",0.5,11,8261,"FALSE","Non-Native 27",0.5
"14881","DashedSentence",-0.5,15,4149,"FALSE","Non-Native 27",0.5
"14889","DashedSentence",-0.5,12,7188,"FALSE","Non-Native 27",0.5
"14957","DashedSentence",0.5,8,7267,"FALSE","Non-Native 27",0.5
"14961","DashedSentence",-0.5,9,7278,"FALSE","Non-Native 27",0.5
"14977","DashedSentence",0.5,17,5817,"FALSE","Non-Native 27",0.5
"14985","DashedSentence",0.5,5,4704,"FALSE","Non-Native 27",0.5
"15001","DashedSentence",-0.5,6,4089,"FALSE","Non-Native 27",0.5
"15025","DashedSentence",-0.5,2,5326,"FALSE","Non-Native 28",0.5
"15037","DashedSentence",-0.5,17,8103,"FALSE","Non-Native 28",0.5
"15057","DashedSentence",-0.5,8,8145,"FALSE","Non-Native 28",0.5
"15097","DashedSentence",-0.5,5,252,"FALSE","Non-Native 28",0.5
"15125","DashedSentence",0.5,4,12393,"FALSE","Non-Native 28",0.5
"15149","DashedSentence",-0.5,11,9865,"FALSE","Non-Native 28",0.5
"15157","DashedSentence",-0.5,14,5089,"FALSE","Non-Native 28",0.5
"15165","DashedSentence",0.5,1,5262,"FALSE","Non-Native 28",0.5
"15173","DashedSentence",0.5,7,6085,"FALSE","Non-Native 28",0.5
"15201","DashedSentence",0.5,10,8603,"FALSE","Non-Native 28",0.5
"15209","DashedSentence",0.5,16,8717,"FALSE","Non-Native 28",0.5
"15225","DashedSentence",0.5,13,6713,"FALSE","Non-Native 28",0.5
"15247","DashedSentence",-0.5,13,6822,"FALSE","Non-Native 29",0.5
"15259","DashedSentence",0.5,6,8005,"FALSE","Non-Native 29",0.5
"15271","DashedSentence",-0.5,16,9678,"FALSE","Non-Native 29",0.5
"15307","DashedSentence",0.5,9,5136,"FALSE","Non-Native 29",0.5
"15331","DashedSentence",0.5,15,7081,"FALSE","Non-Native 29",0.5
"15335","DashedSentence",-0.5,1,3694,"FALSE","Non-Native 29",0.5
"15379","DashedSentence",0.5,18,5837,"FALSE","Non-Native 29",0.5
"15415","DashedSentence",-0.5,10,4941,"FALSE","Non-Native 29",0.5
"15443","DashedSentence",-0.5,7,4223,"FALSE","Non-Native 29",0.5
"15447","DashedSentence",0.5,3,3158,"FALSE","Non-Native 29",0.5
"15451","DashedSentence",-0.5,4,4591,"FALSE","Non-Native 29",0.5
"15455","DashedSentence",0.5,12,6313,"FALSE","Non-Native 29",0.5
"15465","DashedSentence",0.5,14,9950,"FALSE","Non-Native 30",0.5
"15473","DashedSentence",-0.5,6,4358,"FALSE","Non-Native 30",0.5
"15529","DashedSentence",0.5,17,3478,"FALSE","Non-Native 30",0.5
"15533","DashedSentence",-0.5,15,2561,"FALSE","Non-Native 30",0.5
"15549","DashedSentence",0.5,5,3626,"FALSE","Non-Native 30",0.5
"15565","DashedSentence",-0.5,12,13309,"FALSE","Non-Native 30",0.5
"15589","DashedSentence",0.5,8,7749,"FALSE","Non-Native 30",0.5
"15609","DashedSentence",0.5,11,4874,"FALSE","Non-Native 30",0.5
"15621","DashedSentence",-0.5,18,3990,"FALSE","Non-Native 30",0.5
"15629","DashedSentence",-0.5,3,2336,"FALSE","Non-Native 30",0.5
"15669","DashedSentence",0.5,2,6694,"FALSE","Non-Native 30",0.5
"15677","DashedSentence",-0.5,9,5344,"FALSE","Non-Native 30",0.5
"15691","DashedSentence",0.5,10,14800,"FALSE","Non-Native 31",0.5
"15695","DashedSentence",0.5,4,7804,"FALSE","Non-Native 31",0.5
"15715","DashedSentence",-0.5,11,17197,"FALSE","Non-Native 31",0.5
"15743","DashedSentence",-0.5,17,10770,"FALSE","Non-Native 31",0.5
"15755","DashedSentence",-0.5,5,9212,"FALSE","Non-Native 31",0.5
"15763","DashedSentence",0.5,16,11552,"FALSE","Non-Native 31",0.5
"15775","DashedSentence",-0.5,8,10943,"FALSE","Non-Native 31",0.5
"15783","DashedSentence",0.5,7,17055,"FALSE","Non-Native 31",0.5
"15811","DashedSentence",-0.5,14,9723,"FALSE","Non-Native 31",0.5
"15859","DashedSentence",-0.5,2,13798,"FALSE","Non-Native 31",0.5
"15871","DashedSentence",0.5,1,21353,"FALSE","Non-Native 31",0.5
"15879","DashedSentence",0.5,13,18692,"FALSE","Non-Native 31",0.5
"15919","DashedSentence",0.5,6,10838,"FALSE","Non-Native 32",0.5
"15943","DashedSentence",-0.5,10,6143,"FALSE","Non-Native 32",0.5
"15955","DashedSentence",-0.5,7,8023,"FALSE","Non-Native 32",0.5
"15967","DashedSentence",0.5,15,4760,"FALSE","Non-Native 32",0.5
"15971","DashedSentence",-0.5,16,3840,"FALSE","Non-Native 32",0.5
"15979","DashedSentence",0.5,3,13327,"FALSE","Non-Native 32",0.5
"15995","DashedSentence",0.5,9,4138,"FALSE","Non-Native 32",0.5
"16055","DashedSentence",-0.5,4,10327,"FALSE","Non-Native 32",0.5
"16071","DashedSentence",0.5,18,5761,"FALSE","Non-Native 32",0.5
"16083","DashedSentence",-0.5,13,5918,"FALSE","Non-Native 32",0.5
"16103","DashedSentence",-0.5,1,4637,"FALSE","Non-Native 32",0.5
"16111","DashedSentence",0.5,12,7713,"FALSE","Non-Native 32",0.5
"16145","DashedSentence",0.5,2,5938,"FALSE","Non-Native 33",0.5
"16165","DashedSentence",0.5,11,5603,"FALSE","Non-Native 33",0.5
"16197","DashedSentence",-0.5,15,4058,"FALSE","Non-Native 33",0.5
"16229","DashedSentence",-0.5,12,3034,"FALSE","Non-Native 33",0.5
"16245","DashedSentence",-0.5,18,6400,"FALSE","Non-Native 33",0.5
"16253","DashedSentence",0.5,14,5781,"FALSE","Non-Native 33",0.5
"16265","DashedSentence",0.5,5,5733,"FALSE","Non-Native 33",0.5
"16273","DashedSentence",-0.5,3,4769,"FALSE","Non-Native 33",0.5
"16277","DashedSentence",-0.5,6,4430,"FALSE","Non-Native 33",0.5
"16285","DashedSentence",0.5,17,5590,"FALSE","Non-Native 33",0.5
"16305","DashedSentence",-0.5,9,4718,"FALSE","Non-Native 33",0.5
"16325","DashedSentence",0.5,8,4106,"FALSE","Non-Native 33",0.5
"16371","DashedSentence",0.5,4,11262,"FALSE","Non-Native 34",0.5
"16395","DashedSentence",0.5,16,21047,"FALSE","Non-Native 34",0.5
"16399","DashedSentence",-0.5,11,23208,"FALSE","Non-Native 34",0.5
"16423","DashedSentence",0.5,10,4944,"FALSE","Non-Native 34",0.5
"16463","DashedSentence",-0.5,2,5410,"FALSE","Non-Native 34",0.5
"16479","DashedSentence",-0.5,17,8793,"FALSE","Non-Native 34",0.5
"16483","DashedSentence",-0.5,14,2571,"FALSE","Non-Native 34",0.5
"16499","DashedSentence",0.5,7,10730,"FALSE","Non-Native 34",0.5
"16519","DashedSentence",0.5,13,3644,"FALSE","Non-Native 34",0.5
"16535","DashedSentence",-0.5,5,3579,"FALSE","Non-Native 34",0.5
"16547","DashedSentence",-0.5,8,22158,"FALSE","Non-Native 34",0.5
"16575","DashedSentence",0.5,1,10295,"FALSE","Non-Native 34",0.5
"16593","DashedSentence",0.5,9,10304,"FALSE","Non-Native 35",0.5
"16609","DashedSentence",-0.5,10,6101,"FALSE","Non-Native 35",0.5
"16617","DashedSentence",-0.5,13,8046,"FALSE","Non-Native 35",0.5
"16629","DashedSentence",0.5,6,4021,"FALSE","Non-Native 35",0.5
"16633","DashedSentence",0.5,3,13453,"FALSE","Non-Native 35",0.5
"16641","DashedSentence",0.5,18,15007,"FALSE","Non-Native 35",0.5
"16649","DashedSentence",-0.5,16,4477,"FALSE","Non-Native 35",0.5
"16661","DashedSentence",-0.5,4,5889,"FALSE","Non-Native 35",0.5
"16673","DashedSentence",0.5,12,3895,"FALSE","Non-Native 35",0.5
"16685","DashedSentence",0.5,15,18955,"FALSE","Non-Native 35",0.5
"16713","DashedSentence",-0.5,1,5108,"FALSE","Non-Native 35",0.5
"16737","DashedSentence",-0.5,7,5208,"FALSE","Non-Native 35",0.5
"16835","DashedSentence",0.5,14,8776,"FALSE","Non-Native 36",0.5
"16843","DashedSentence",-0.5,12,11915,"FALSE","Non-Native 36",0.5
"16863","DashedSentence",0.5,17,10077,"FALSE","Non-Native 36",0.5
"16875","DashedSentence",-0.5,15,15226,"FALSE","Non-Native 36",0.5
"16891","DashedSentence",0.5,5,6823,"FALSE","Non-Native 36",0.5
"16911","DashedSentence",-0.5,18,24458,"FALSE","Non-Native 36",0.5
"16923","DashedSentence",-0.5,3,5411,"FALSE","Non-Native 36",0.5
"16955","DashedSentence",-0.5,6,2911,"FALSE","Non-Native 36",0.5
"16971","DashedSentence",0.5,2,5345,"FALSE","Non-Native 36",0.5
"16983","DashedSentence",0.5,11,8180,"FALSE","Non-Native 36",0.5
"16995","DashedSentence",0.5,8,3457,"FALSE","Non-Native 36",0.5
"17007","DashedSentence",-0.5,9,8170,"FALSE","Non-Native 36",0.5
"17037","DashedSentence",0.5,13,4837,"FALSE","Non-Native 37",0.5
"17069","DashedSentence",0.5,16,5656,"FALSE","Non-Native 37",0.5
"17081","DashedSentence",0.5,7,6527,"FALSE","Non-Native 37",0.5
"17105","DashedSentence",0.5,4,3183,"FALSE","Non-Native 37",0.5
"17121","DashedSentence",-0.5,2,8416,"FALSE","Non-Native 37",0.5
"17133","DashedSentence",-0.5,8,5366,"FALSE","Non-Native 37",0.5
"17145","DashedSentence",-0.5,17,2710,"FALSE","Non-Native 37",0.5
"17161","DashedSentence",-0.5,11,3679,"FALSE","Non-Native 37",0.5
"17169","DashedSentence",-0.5,5,3587,"FALSE","Non-Native 37",0.5
"17173","DashedSentence",-0.5,14,3080,"FALSE","Non-Native 37",0.5
"17177","DashedSentence",0.5,10,4621,"FALSE","Non-Native 37",0.5
"17217","DashedSentence",0.5,1,3268,"FALSE","Non-Native 37",0.5
"17265","DashedSentence",-0.5,13,8454,"FALSE","Non-Native 38",0.5
"17293","DashedSentence",0.5,9,11027,"FALSE","Non-Native 38",0.5
"17317","DashedSentence",0.5,3,12209,"FALSE","Non-Native 38",0.5
"17341","DashedSentence",0.5,12,6207,"FALSE","Non-Native 38",0.5
"17357","DashedSentence",-0.5,1,7177,"FALSE","Non-Native 38",0.5
"17361","DashedSentence",0.5,6,6842,"FALSE","Non-Native 38",0.5
"17373","DashedSentence",-0.5,10,7983,"FALSE","Non-Native 38",0.5
"17393","DashedSentence",-0.5,7,8224,"FALSE","Non-Native 38",0.5
"17421","DashedSentence",0.5,18,4863,"FALSE","Non-Native 38",0.5
"17429","DashedSentence",-0.5,16,6592,"FALSE","Non-Native 38",0.5
"17441","DashedSentence",-0.5,4,5150,"FALSE","Non-Native 38",0.5
"17469","DashedSentence",0.5,15,6964,"FALSE","Non-Native 38",0.5
"17481","DashedSentence",-0.5,18,251,"FALSE","Non-Native 39",0.5
"17505","DashedSentence",-0.5,12,4973,"FALSE","Non-Native 39",0.5
"17529","DashedSentence",0.5,11,13817,"FALSE","Non-Native 39",0.5
"17569","DashedSentence",0.5,2,12717,"FALSE","Non-Native 39",0.5
"17585","DashedSentence",-0.5,15,7426,"FALSE","Non-Native 39",0.5
"17637","DashedSentence",0.5,17,6236,"FALSE","Non-Native 39",0.5
"17665","DashedSentence",-0.5,9,4187,"FALSE","Non-Native 39",0.5
"17669","DashedSentence",-0.5,6,4885,"FALSE","Non-Native 39",0.5
