"","controller","condition","item","accuracy","rt","subject","group"
"7904","PictureAccept",-0.5,13,1,3279,"Native 36","Native"
"7964","PictureAccept",-0.5,8,1,1339,"Native 36","Native"
"7988","PictureAccept",-0.5,2,1,1909,"Native 36","Native"
"8012","PictureAccept",-0.5,16,1,2768,"Native 36","Native"
"8020","PictureAccept",-0.5,1,1,3317,"Native 36","Native"
"8048","PictureAccept",-0.5,7,1,1365,"Native 36","Native"
"8052","PictureAccept",-0.5,10,1,2776,"Native 36","Native"
"8088","PictureAccept",-0.5,3,1,2180,"Native 37","Native"
"8092","PictureAccept",-0.5,15,1,2567,"Native 37","Native"
"8124","PictureAccept",-0.5,9,1,2221,"Native 37","Native"
"8128","PictureAccept",-0.5,10,1,1013,"Native 37","Native"
"8144","PictureAccept",-0.5,1,1,2387,"Native 37","Native"
"8152","PictureAccept",-0.5,4,1,1483,"Native 37","Native"
"8180","PictureAccept",-0.5,13,1,1508,"Native 37","Native"
"8208","PictureAccept",-0.5,18,1,1076,"Native 37","Native"
"8212","PictureAccept",-0.5,12,1,1553,"Native 37","Native"
"8220","PictureAccept",-0.5,16,1,1529,"Native 37","Native"
"8248","PictureAccept",-0.5,7,1,1482,"Native 37","Native"
"8284","PictureAccept",-0.5,6,1,1330,"Native 37","Native"
"8316","PictureAccept",-0.5,6,1,1987,"Native 38","Native"
"8320","PictureAccept",-0.5,15,0,1869,"Native 38","Native"
"8328","PictureAccept",-0.5,2,0,1606,"Native 38","Native"
"8348","PictureAccept",-0.5,3,1,1494,"Native 38","Native"
"8384","PictureAccept",-0.5,17,0,3046,"Native 38","Native"
"8388","PictureAccept",-0.5,8,1,1567,"Native 38","Native"
"8404","PictureAccept",-0.5,18,1,3729,"Native 38","Native"
"8432","PictureAccept",-0.5,9,0,1513,"Native 38","Native"
"8456","PictureAccept",-0.5,11,0,3909,"Native 38","Native"
"8460","PictureAccept",-0.5,14,1,3446,"Native 38","Native"
"8480","PictureAccept",-0.5,12,1,2761,"Native 38","Native"
"8496","PictureAccept",-0.5,5,1,2161,"Native 38","Native"
"8524","PictureAccept",-0.5,4,1,5735,"Native 39","Native"
"8536","PictureAccept",-0.5,5,1,1999,"Native 39","Native"
"8548","PictureAccept",-0.5,7,1,1401,"Native 39","Native"
"8568","PictureAccept",-0.5,11,0,1813,"Native 39","Native"
"8572","PictureAccept",-0.5,16,0,2555,"Native 39","Native"
"8600","PictureAccept",-0.5,14,1,3239,"Native 39","Native"
"8624","PictureAccept",-0.5,2,1,1552,"Native 39","Native"
"8628","PictureAccept",-0.5,13,0,1144,"Native 39","Native"
"8692","PictureAccept",-0.5,8,0,1392,"Native 39","Native"
"8704","PictureAccept",-0.5,17,1,1902,"Native 39","Native"
"8716","PictureAccept",-0.5,1,1,2681,"Native 39","Native"
"8732","PictureAccept",-0.5,10,1,1993,"Native 39","Native"
"8750","PictureAccept",-0.5,9,0,1623,"Native 40","Native"
"8778","PictureAccept",-0.5,2,1,2935,"Native 40","Native"
"8798","PictureAccept",-0.5,3,0,2776,"Native 40","Native"
"8810","PictureAccept",-0.5,14,0,4270,"Native 40","Native"
"8886","PictureAccept",-0.5,17,0,3571,"Native 40","Native"
"8910","PictureAccept",-0.5,6,0,3057,"Native 40","Native"
"8914","PictureAccept",-0.5,8,1,1287,"Native 40","Native"
"8918","PictureAccept",-0.5,15,0,11189,"Native 40","Native"
"8922","PictureAccept",-0.5,11,1,2504,"Native 40","Native"
"8926","PictureAccept",-0.5,5,1,4916,"Native 40","Native"
"8946","PictureAccept",-0.5,18,0,2771,"Native 40","Native"
"8950","PictureAccept",-0.5,12,1,1496,"Native 40","Native"
"8986","PictureAccept",-0.5,13,0,1349,"Non-Native 1","Non-Native"
"9034","PictureAccept",-0.5,5,0,1192,"Non-Native 1","Non-Native"
"9058","PictureAccept",-0.5,16,0,2624,"Non-Native 1","Non-Native"
"9066","PictureAccept",-0.5,8,0,1796,"Non-Native 1","Non-Native"
"9102","PictureAccept",-0.5,10,0,2211,"Non-Native 1","Non-Native"
"9118","PictureAccept",-0.5,14,0,4188,"Non-Native 1","Non-Native"
"9122","PictureAccept",-0.5,2,1,2567,"Non-Native 1","Non-Native"
"9138","PictureAccept",-0.5,17,0,2485,"Non-Native 1","Non-Native"
"9158","PictureAccept",-0.5,4,0,2986,"Non-Native 1","Non-Native"
"9170","PictureAccept",-0.5,7,1,1620,"Non-Native 1","Non-Native"
"9174","PictureAccept",-0.5,11,0,2800,"Non-Native 1","Non-Native"
"9178","PictureAccept",-0.5,1,0,5489,"Non-Native 1","Non-Native"
"9218","PictureAccept",-0.5,7,1,2346,"Non-Native 2","Non-Native"
"9246","PictureAccept",-0.5,3,1,3304,"Non-Native 2","Non-Native"
"9266","PictureAccept",-0.5,18,0,4273,"Non-Native 2","Non-Native"
"9270","PictureAccept",-0.5,1,1,5344,"Non-Native 2","Non-Native"
"9290","PictureAccept",-0.5,16,1,2669,"Non-Native 2","Non-Native"
"9302","PictureAccept",-0.5,10,1,2156,"Non-Native 2","Non-Native"
"9342","PictureAccept",-0.5,4,1,1757,"Non-Native 2","Non-Native"
"9350","PictureAccept",-0.5,13,1,1766,"Non-Native 2","Non-Native"
"9358","PictureAccept",-0.5,9,1,2655,"Non-Native 2","Non-Native"
"9370","PictureAccept",-0.5,6,0,2083,"Non-Native 2","Non-Native"
"9386","PictureAccept",-0.5,15,1,2487,"Non-Native 2","Non-Native"
"9390","PictureAccept",-0.5,12,1,2254,"Non-Native 2","Non-Native"
"9424","PictureAccept",-0.5,5,0,10664,"Non-Native 3","Non-Native"
"9428","PictureAccept",-0.5,14,1,5430,"Non-Native 3","Non-Native"
"9448","PictureAccept",-0.5,15,0,6713,"Non-Native 3","Non-Native"
"9464","PictureAccept",-0.5,17,1,3386,"Non-Native 3","Non-Native"
"9468","PictureAccept",-0.5,12,1,2198,"Non-Native 3","Non-Native"
"9480","PictureAccept",-0.5,9,1,1441,"Non-Native 3","Non-Native"
"9484","PictureAccept",-0.5,8,0,2191,"Non-Native 3","Non-Native"
"9564","PictureAccept",-0.5,6,1,4350,"Non-Native 3","Non-Native"
"9568","PictureAccept",-0.5,3,1,1904,"Non-Native 3","Non-Native"
"9592","PictureAccept",-0.5,18,1,3574,"Non-Native 3","Non-Native"
"9616","PictureAccept",-0.5,2,1,1275,"Non-Native 3","Non-Native"
"9624","PictureAccept",-0.5,11,0,2777,"Non-Native 3","Non-Native"
"9644","PictureAccept",-0.5,11,0,7407,"Non-Native 4","Non-Native"
"9664","PictureAccept",-0.5,5,1,3802,"Non-Native 4","Non-Native"
"9672","PictureAccept",-0.5,14,1,8069,"Non-Native 4","Non-Native"
"9696","PictureAccept",-0.5,13,1,2606,"Non-Native 4","Non-Native"
"9708","PictureAccept",-0.5,7,1,2356,"Non-Native 4","Non-Native"
"9720","PictureAccept",-0.5,10,0,10664,"Non-Native 4","Non-Native"
"9728","PictureAccept",-0.5,1,0,6882,"Non-Native 4","Non-Native"
"9732","PictureAccept",-0.5,8,1,2599,"Non-Native 4","Non-Native"
"9764","PictureAccept",-0.5,4,1,1489,"Non-Native 4","Non-Native"
"9796","PictureAccept",-0.5,17,1,2165,"Non-Native 4","Non-Native"
"9800","PictureAccept",-0.5,16,1,4581,"Non-Native 4","Non-Native"
"9816","PictureAccept",-0.5,2,1,4320,"Non-Native 4","Non-Native"
"9922","PictureAccept",-0.5,10,0,1823,"Non-Native 5","Non-Native"
"9950","PictureAccept",-0.5,3,0,3125,"Non-Native 5","Non-Native"
"9958","PictureAccept",-0.5,4,1,2524,"Non-Native 5","Non-Native"
"9962","PictureAccept",-0.5,1,0,3415,"Non-Native 5","Non-Native"
"9966","PictureAccept",-0.5,18,0,1314,"Non-Native 5","Non-Native"
"9982","PictureAccept",-0.5,12,0,4633,"Non-Native 5","Non-Native"
"9986","PictureAccept",-0.5,7,0,3437,"Non-Native 5","Non-Native"
"9990","PictureAccept",-0.5,16,0,2718,"Non-Native 5","Non-Native"
"9998","PictureAccept",-0.5,13,1,1988,"Non-Native 5","Non-Native"
"10010","PictureAccept",-0.5,6,0,1375,"Non-Native 5","Non-Native"
"10058","PictureAccept",-0.5,9,0,1244,"Non-Native 5","Non-Native"
"10062","PictureAccept",-0.5,15,0,2715,"Non-Native 5","Non-Native"
"10138","PictureAccept",-0.5,8,1,1530,"Non-Native 6","Non-Native"
"10142","PictureAccept",-0.5,12,1,1987,"Non-Native 6","Non-Native"
"10146","PictureAccept",-0.5,14,1,3632,"Non-Native 6","Non-Native"
"10158","PictureAccept",-0.5,2,1,4177,"Non-Native 6","Non-Native"
"10166","PictureAccept",-0.5,9,1,2420,"Non-Native 6","Non-Native"
"10170","PictureAccept",-0.5,5,1,1227,"Non-Native 6","Non-Native"
"10186","PictureAccept",-0.5,15,1,6371,"Non-Native 6","Non-Native"
"10242","PictureAccept",-0.5,6,1,2785,"Non-Native 6","Non-Native"
"10258","PictureAccept",-0.5,3,1,916,"Non-Native 6","Non-Native"
"10290","PictureAccept",-0.5,17,1,1964,"Non-Native 6","Non-Native"
"10298","PictureAccept",-0.5,18,1,3889,"Non-Native 6","Non-Native"
"10302","PictureAccept",-0.5,11,1,1718,"Non-Native 6","Non-Native"
"10360","PictureAccept",-0.5,1,0,2897,"Non-Native 7","Non-Native"
"10376","PictureAccept",-0.5,10,0,3297,"Non-Native 7","Non-Native"
"10384","PictureAccept",-0.5,13,1,5822,"Non-Native 7","Non-Native"
"10408","PictureAccept",-0.5,17,0,6762,"Non-Native 7","Non-Native"
"10436","PictureAccept",-0.5,14,0,4171,"Non-Native 7","Non-Native"
"10448","PictureAccept",-0.5,7,0,3567,"Non-Native 7","Non-Native"
"10452","PictureAccept",-0.5,5,1,1547,"Non-Native 7","Non-Native"
"10460","PictureAccept",-0.5,16,0,4965,"Non-Native 7","Non-Native"
"10464","PictureAccept",-0.5,2,1,3429,"Non-Native 7","Non-Native"
"10468","PictureAccept",-0.5,11,0,4250,"Non-Native 7","Non-Native"
"10520","PictureAccept",-0.5,8,1,3121,"Non-Native 7","Non-Native"
"10524","PictureAccept",-0.5,4,1,4329,"Non-Native 7","Non-Native"
"10542","PictureAccept",-0.5,12,0,2458,"Non-Native 8","Non-Native"
"10562","PictureAccept",-0.5,9,0,2000,"Non-Native 8","Non-Native"
"10578","PictureAccept",-0.5,13,0,3150,"Non-Native 8","Non-Native"
"10590","PictureAccept",-0.5,16,0,7058,"Non-Native 8","Non-Native"
"10594","PictureAccept",-0.5,7,1,1791,"Non-Native 8","Non-Native"
"10602","PictureAccept",-0.5,6,0,1987,"Non-Native 8","Non-Native"
"10610","PictureAccept",-0.5,10,0,1567,"Non-Native 8","Non-Native"
"10658","PictureAccept",-0.5,3,0,1748,"Non-Native 8","Non-Native"
"10678","PictureAccept",-0.5,15,0,7137,"Non-Native 8","Non-Native"
"10686","PictureAccept",-0.5,4,1,2546,"Non-Native 8","Non-Native"
"10706","PictureAccept",-0.5,1,1,2141,"Non-Native 8","Non-Native"
"10710","PictureAccept",-0.5,18,0,3597,"Non-Native 8","Non-Native"
"10766","PictureAccept",-0.5,5,0,3708,"Non-Native 9","Non-Native"
"10818","PictureAccept",-0.5,3,0,1342,"Non-Native 9","Non-Native"
"10822","PictureAccept",-0.5,11,0,3645,"Non-Native 9","Non-Native"
"10830","PictureAccept",-0.5,18,0,3697,"Non-Native 9","Non-Native"
"10834","PictureAccept",-0.5,12,0,3255,"Non-Native 9","Non-Native"
"10838","PictureAccept",-0.5,14,0,6370,"Non-Native 9","Non-Native"
"10866","PictureAccept",-0.5,17,1,3278,"Non-Native 9","Non-Native"
"10898","PictureAccept",-0.5,15,0,5450,"Non-Native 9","Non-Native"
"10906","PictureAccept",-0.5,8,1,2133,"Non-Native 9","Non-Native"
"10942","PictureAccept",-0.5,6,0,3147,"Non-Native 9","Non-Native"
"10958","PictureAccept",-0.5,9,0,2166,"Non-Native 9","Non-Native"
"10970","PictureAccept",-0.5,2,0,3761,"Non-Native 9","Non-Native"
"10998","PictureAccept",-0.5,1,1,3500,"Non-Native 10","Non-Native"
"11006","PictureAccept",-0.5,17,1,13906,"Non-Native 10","Non-Native"
"11062","PictureAccept",-0.5,13,0,2155,"Non-Native 10","Non-Native"
"11094","PictureAccept",-0.5,10,0,2968,"Non-Native 10","Non-Native"
"11098","PictureAccept",-0.5,7,0,1831,"Non-Native 10","Non-Native"
"11102","PictureAccept",-0.5,16,0,1160,"Non-Native 10","Non-Native"
"11118","PictureAccept",-0.5,5,0,1578,"Non-Native 10","Non-Native"
"11134","PictureAccept",-0.5,11,0,13535,"Non-Native 10","Non-Native"
"11174","PictureAccept",-0.5,14,1,2802,"Non-Native 10","Non-Native"
"11178","PictureAccept",-0.5,4,1,4410,"Non-Native 10","Non-Native"
"11182","PictureAccept",-0.5,8,1,2141,"Non-Native 10","Non-Native"
"11194","PictureAccept",-0.5,2,0,2486,"Non-Native 10","Non-Native"
"11244","PictureAccept",-0.5,15,1,7458,"Non-Native 11","Non-Native"
"11264","PictureAccept",-0.5,7,1,7529,"Non-Native 11","Non-Native"
"11268","PictureAccept",-0.5,13,1,2217,"Non-Native 11","Non-Native"
"11284","PictureAccept",-0.5,18,0,4834,"Non-Native 11","Non-Native"
"11292","PictureAccept",-0.5,4,1,3494,"Non-Native 11","Non-Native"
"11304","PictureAccept",-0.5,10,0,4554,"Non-Native 11","Non-Native"
"11312","PictureAccept",-0.5,9,0,2371,"Non-Native 11","Non-Native"
"11372","PictureAccept",-0.5,16,1,5406,"Non-Native 11","Non-Native"
"11380","PictureAccept",-0.5,12,1,3507,"Non-Native 11","Non-Native"
"11408","PictureAccept",-0.5,1,1,3815,"Non-Native 11","Non-Native"
"11416","PictureAccept",-0.5,3,1,3987,"Non-Native 11","Non-Native"
"11420","PictureAccept",-0.5,6,1,3350,"Non-Native 11","Non-Native"
"11440","PictureAccept",-0.5,12,1,2763,"Non-Native 12","Non-Native"
"11488","PictureAccept",-0.5,11,1,1365,"Non-Native 12","Non-Native"
"11492","PictureAccept",-0.5,8,0,5721,"Non-Native 12","Non-Native"
"11500","PictureAccept",-0.5,15,1,8412,"Non-Native 12","Non-Native"
"11568","PictureAccept",-0.5,5,1,6663,"Non-Native 12","Non-Native"
"11576","PictureAccept",-0.5,14,1,1064,"Non-Native 12","Non-Native"
"11588","PictureAccept",-0.5,2,1,798,"Non-Native 12","Non-Native"
"11592","PictureAccept",-0.5,3,0,14583,"Non-Native 12","Non-Native"
"11612","PictureAccept",-0.5,17,1,1568,"Non-Native 12","Non-Native"
"11620","PictureAccept",-0.5,18,0,2114,"Non-Native 12","Non-Native"
"11640","PictureAccept",-0.5,6,0,2661,"Non-Native 12","Non-Native"
"11644","PictureAccept",-0.5,9,1,840,"Non-Native 12","Non-Native"
"11658","PictureAccept",-0.5,16,0,3147,"Non-Native 13","Non-Native"
"11694","PictureAccept",-0.5,11,0,1138,"Non-Native 13","Non-Native"
"11742","PictureAccept",-0.5,5,0,3672,"Non-Native 13","Non-Native"
"11746","PictureAccept",-0.5,17,0,2742,"Non-Native 13","Non-Native"
"11750","PictureAccept",-0.5,2,0,1990,"Non-Native 13","Non-Native"
"11766","PictureAccept",-0.5,8,0,1375,"Non-Native 13","Non-Native"
"11774","PictureAccept",-0.5,14,1,3523,"Non-Native 13","Non-Native"
"11790","PictureAccept",-0.5,10,0,2051,"Non-Native 13","Non-Native"
"11798","PictureAccept",-0.5,13,0,1609,"Non-Native 13","Non-Native"
"11814","PictureAccept",-0.5,1,1,3166,"Non-Native 13","Non-Native"
"11854","PictureAccept",-0.5,7,1,4957,"Non-Native 13","Non-Native"
"11858","PictureAccept",-0.5,4,1,4601,"Non-Native 13","Non-Native"
"11904","PictureAccept",-0.5,3,1,1565,"Non-Native 14","Non-Native"
"11916","PictureAccept",-0.5,18,1,3102,"Non-Native 14","Non-Native"
"11924","PictureAccept",-0.5,12,1,1342,"Non-Native 14","Non-Native"
"11952","PictureAccept",-0.5,6,1,1583,"Non-Native 14","Non-Native"
"11964","PictureAccept",-0.5,4,1,1357,"Non-Native 14","Non-Native"
"11984","PictureAccept",-0.5,9,0,957,"Non-Native 14","Non-Native"
"11992","PictureAccept",-0.5,15,1,2002,"Non-Native 14","Non-Native"
"12040","PictureAccept",-0.5,10,0,724,"Non-Native 14","Non-Native"
"12072","PictureAccept",-0.5,13,1,2579,"Non-Native 14","Non-Native"
"12076","PictureAccept",-0.5,16,1,1432,"Non-Native 14","Non-Native"
"12084","PictureAccept",-0.5,7,1,1280,"Non-Native 14","Non-Native"
"12088","PictureAccept",-0.5,1,1,2002,"Non-Native 14","Non-Native"
"12122","PictureAccept",-0.5,18,1,6597,"Non-Native 15","Non-Native"
"12138","PictureAccept",-0.5,3,0,4637,"Non-Native 15","Non-Native"
"12146","PictureAccept",-0.5,15,0,7106,"Non-Native 15","Non-Native"
"12158","PictureAccept",-0.5,11,1,9435,"Non-Native 15","Non-Native"
"12170","PictureAccept",-0.5,14,0,4297,"Non-Native 15","Non-Native"
"12178","PictureAccept",-0.5,12,1,6824,"Non-Native 15","Non-Native"
"12234","PictureAccept",-0.5,8,1,3016,"Non-Native 15","Non-Native"
"12238","PictureAccept",-0.5,17,0,5292,"Non-Native 15","Non-Native"
"12242","PictureAccept",-0.5,5,0,1480,"Non-Native 15","Non-Native"
"12270","PictureAccept",-0.5,6,0,921,"Non-Native 15","Non-Native"
"12306","PictureAccept",-0.5,2,0,1009,"Non-Native 15","Non-Native"
"12318","PictureAccept",-0.5,9,1,2050,"Non-Native 15","Non-Native"
"12336","PictureAccept",-0.5,1,0,4586,"Non-Native 16","Non-Native"
"12356","PictureAccept",-0.5,16,0,3465,"Non-Native 16","Non-Native"
"12360","PictureAccept",-0.5,2,0,2639,"Non-Native 16","Non-Native"
"12376","PictureAccept",-0.5,14,1,3377,"Non-Native 16","Non-Native"
"12408","PictureAccept",-0.5,8,1,1259,"Non-Native 16","Non-Native"
"12428","PictureAccept",-0.5,4,1,1443,"Non-Native 16","Non-Native"
"12432","PictureAccept",-0.5,11,1,4028,"Non-Native 16","Non-Native"
"12448","PictureAccept",-0.5,10,0,3295,"Non-Native 16","Non-Native"
"12452","PictureAccept",-0.5,13,1,1538,"Non-Native 16","Non-Native"
"12488","PictureAccept",-0.5,7,1,1406,"Non-Native 16","Non-Native"
"12512","PictureAccept",-0.5,5,1,1906,"Non-Native 16","Non-Native"
"12524","PictureAccept",-0.5,17,1,2381,"Non-Native 16","Non-Native"
"12574","PictureAccept",-0.5,6,1,2535,"Non-Native 17","Non-Native"
"12582","PictureAccept",-0.5,12,0,1895,"Non-Native 17","Non-Native"
"12590","PictureAccept",-0.5,7,0,1559,"Non-Native 17","Non-Native"
"12606","PictureAccept",-0.5,16,1,2227,"Non-Native 17","Non-Native"
"12626","PictureAccept",-0.5,13,0,1805,"Non-Native 17","Non-Native"
"12650","PictureAccept",-0.5,18,0,1641,"Non-Native 17","Non-Native"
"12662","PictureAccept",-0.5,1,1,1635,"Non-Native 17","Non-Native"
"12666","PictureAccept",-0.5,15,1,7424,"Non-Native 17","Non-Native"
"12670","PictureAccept",-0.5,4,1,2251,"Non-Native 17","Non-Native"
"12682","PictureAccept",-0.5,9,1,2747,"Non-Native 17","Non-Native"
"12686","PictureAccept",-0.5,3,1,2983,"Non-Native 17","Non-Native"
"12738","PictureAccept",-0.5,10,1,1914,"Non-Native 17","Non-Native"
"12808","PictureAccept",-0.5,6,1,3801,"Non-Native 18","Non-Native"
"12848","PictureAccept",-0.5,2,1,2226,"Non-Native 18","Non-Native"
"12852","PictureAccept",-0.5,14,1,6343,"Non-Native 18","Non-Native"
"12860","PictureAccept",-0.5,8,1,1032,"Non-Native 18","Non-Native"
"12880","PictureAccept",-0.5,5,1,1049,"Non-Native 18","Non-Native"
"12892","PictureAccept",-0.5,9,1,937,"Non-Native 18","Non-Native"
"12932","PictureAccept",-0.5,17,1,2295,"Non-Native 18","Non-Native"
"12936","PictureAccept",-0.5,18,1,2173,"Non-Native 18","Non-Native"
"12948","PictureAccept",-0.5,15,1,2719,"Non-Native 18","Non-Native"
"12956","PictureAccept",-0.5,12,1,1890,"Non-Native 18","Non-Native"
"12960","PictureAccept",-0.5,3,1,2544,"Non-Native 18","Non-Native"
"12988","PictureAccept",-0.5,11,0,1232,"Non-Native 18","Non-Native"
"13026","PictureAccept",-0.5,17,1,4360,"Non-Native 19","Non-Native"
"13062","PictureAccept",-0.5,4,1,4453,"Non-Native 19","Non-Native"
"13066","PictureAccept",-0.5,5,1,3452,"Non-Native 19","Non-Native"
"13082","PictureAccept",-0.5,16,0,8397,"Non-Native 19","Non-Native"
"13086","PictureAccept",-0.5,11,1,2540,"Non-Native 19","Non-Native"
"13126","PictureAccept",-0.5,10,0,1659,"Non-Native 19","Non-Native"
"13138","PictureAccept",-0.5,1,1,4674,"Non-Native 19","Non-Native"
"13142","PictureAccept",-0.5,7,0,4718,"Non-Native 19","Non-Native"
"13166","PictureAccept",-0.5,8,1,1690,"Non-Native 19","Non-Native"
"13178","PictureAccept",-0.5,13,1,6445,"Non-Native 19","Non-Native"
"13194","PictureAccept",-0.5,14,1,2941,"Non-Native 19","Non-Native"
"13210","PictureAccept",-0.5,2,1,1780,"Non-Native 19","Non-Native"
"13238","PictureAccept",-0.5,3,0,3282,"Non-Native 20","Non-Native"
"13254","PictureAccept",-0.5,15,0,4951,"Non-Native 20","Non-Native"
"13262","PictureAccept",-0.5,4,1,1704,"Non-Native 20","Non-Native"
"13266","PictureAccept",-0.5,9,0,2735,"Non-Native 20","Non-Native"
"13282","PictureAccept",-0.5,7,1,3151,"Non-Native 20","Non-Native"
"13290","PictureAccept",-0.5,10,0,2841,"Non-Native 20","Non-Native"
"13298","PictureAccept",-0.5,12,0,1448,"Non-Native 20","Non-Native"
"13330","PictureAccept",-0.5,1,1,2058,"Non-Native 20","Non-Native"
"13350","PictureAccept",-0.5,18,0,2369,"Non-Native 20","Non-Native"
"13394","PictureAccept",-0.5,16,1,2379,"Non-Native 20","Non-Native"
"13406","PictureAccept",-0.5,6,0,3126,"Non-Native 20","Non-Native"
"13430","PictureAccept",-0.5,13,1,2145,"Non-Native 20","Non-Native"
"13474","PictureAccept",-0.5,15,1,2998,"Non-Native 21","Non-Native"
"13494","PictureAccept",-0.5,11,0,2279,"Non-Native 21","Non-Native"
"13522","PictureAccept",-0.5,14,0,3047,"Non-Native 21","Non-Native"
"13534","PictureAccept",-0.5,12,1,1455,"Non-Native 21","Non-Native"
"13558","PictureAccept",-0.5,5,1,2572,"Non-Native 21","Non-Native"
"13562","PictureAccept",-0.5,18,0,1199,"Non-Native 21","Non-Native"
"13566","PictureAccept",-0.5,2,1,1540,"Non-Native 21","Non-Native"
"13606","PictureAccept",-0.5,6,1,1575,"Non-Native 21","Non-Native"
"13610","PictureAccept",-0.5,3,1,1852,"Non-Native 21","Non-Native"
"13630","PictureAccept",-0.5,8,0,2806,"Non-Native 21","Non-Native"
"13634","PictureAccept",-0.5,17,1,1325,"Non-Native 21","Non-Native"
"13642","PictureAccept",-0.5,9,1,1385,"Non-Native 21","Non-Native"
"13696","PictureAccept",-0.5,14,1,1911,"Non-Native 22","Non-Native"
"13716","PictureAccept",-0.5,7,0,3587,"Non-Native 22","Non-Native"
"13720","PictureAccept",-0.5,1,1,1888,"Non-Native 22","Non-Native"
"13732","PictureAccept",-0.5,5,1,2750,"Non-Native 22","Non-Native"
"13736","PictureAccept",-0.5,13,0,1967,"Non-Native 22","Non-Native"
"13760","PictureAccept",-0.5,11,1,5424,"Non-Native 22","Non-Native"
"13768","PictureAccept",-0.5,2,1,1812,"Non-Native 22","Non-Native"
"13784","PictureAccept",-0.5,10,0,6626,"Non-Native 22","Non-Native"
"13804","PictureAccept",-0.5,17,1,1972,"Non-Native 22","Non-Native"
"13812","PictureAccept",-0.5,16,0,1500,"Non-Native 22","Non-Native"
"13828","PictureAccept",-0.5,4,1,1513,"Non-Native 22","Non-Native"
"13880","PictureAccept",-0.5,8,1,1210,"Non-Native 22","Non-Native"
"13898","PictureAccept",-0.5,7,0,2886,"Non-Native 23","Non-Native"
"13918","PictureAccept",-0.5,3,0,2338,"Non-Native 23","Non-Native"
"13922","PictureAccept",-0.5,18,0,3508,"Non-Native 23","Non-Native"
"13930","PictureAccept",-0.5,15,0,6432,"Non-Native 23","Non-Native"
"13994","PictureAccept",-0.5,10,1,7002,"Non-Native 23","Non-Native"
"14002","PictureAccept",-0.5,16,1,3556,"Non-Native 23","Non-Native"
"14022","PictureAccept",-0.5,9,0,2217,"Non-Native 23","Non-Native"
"14026","PictureAccept",-0.5,6,0,2038,"Non-Native 23","Non-Native"
"14034","PictureAccept",-0.5,12,0,5119,"Non-Native 23","Non-Native"
"14070","PictureAccept",-0.5,4,1,2828,"Non-Native 23","Non-Native"
"14082","PictureAccept",-0.5,13,1,2874,"Non-Native 23","Non-Native"
"14098","PictureAccept",-0.5,1,1,6510,"Non-Native 23","Non-Native"
"14122","PictureAccept",-0.5,14,0,5187,"Non-Native 24","Non-Native"
"14142","PictureAccept",-0.5,15,0,2598,"Non-Native 24","Non-Native"
"14150","PictureAccept",-0.5,8,1,4387,"Non-Native 24","Non-Native"
"14206","PictureAccept",-0.5,9,0,2339,"Non-Native 24","Non-Native"
"14238","PictureAccept",-0.5,6,1,4174,"Non-Native 24","Non-Native"
"14258","PictureAccept",-0.5,17,0,2304,"Non-Native 24","Non-Native"
"14282","PictureAccept",-0.5,3,0,2120,"Non-Native 24","Non-Native"
"14290","PictureAccept",-0.5,12,0,6186,"Non-Native 24","Non-Native"
"14314","PictureAccept",-0.5,2,1,3827,"Non-Native 24","Non-Native"
"14322","PictureAccept",-0.5,18,0,3676,"Non-Native 24","Non-Native"
"14330","PictureAccept",-0.5,5,0,2345,"Non-Native 24","Non-Native"
"14334","PictureAccept",-0.5,11,0,4087,"Non-Native 24","Non-Native"
"14350","PictureAccept",-0.5,8,0,2334,"Non-Native 25","Non-Native"
"14366","PictureAccept",-0.5,10,1,5624,"Non-Native 25","Non-Native"
"14450","PictureAccept",-0.5,5,0,1891,"Non-Native 25","Non-Native"
"14466","PictureAccept",-0.5,17,1,1940,"Non-Native 25","Non-Native"
"14486","PictureAccept",-0.5,16,0,4078,"Non-Native 25","Non-Native"
"14494","PictureAccept",-0.5,14,1,3229,"Non-Native 25","Non-Native"
"14506","PictureAccept",-0.5,4,0,5987,"Non-Native 25","Non-Native"
"14538","PictureAccept",-0.5,13,1,5170,"Non-Native 25","Non-Native"
"14546","PictureAccept",-0.5,2,0,8378,"Non-Native 25","Non-Native"
"14550","PictureAccept",-0.5,11,0,2305,"Non-Native 25","Non-Native"
"14554","PictureAccept",-0.5,1,1,3178,"Non-Native 25","Non-Native"
"14578","PictureAccept",-0.5,6,0,3955,"Non-Native 26","Non-Native"
"14586","PictureAccept",-0.5,4,1,1402,"Non-Native 26","Non-Native"
"14634","PictureAccept",-0.5,3,1,1465,"Non-Native 26","Non-Native"
"14654","PictureAccept",-0.5,15,0,3643,"Non-Native 26","Non-Native"
"14670","PictureAccept",-0.5,12,1,1531,"Non-Native 26","Non-Native"
"14714","PictureAccept",-0.5,13,1,1248,"Non-Native 26","Non-Native"
"14734","PictureAccept",-0.5,18,0,2612,"Non-Native 26","Non-Native"
"14738","PictureAccept",-0.5,1,1,3074,"Non-Native 26","Non-Native"
"14758","PictureAccept",-0.5,9,1,1424,"Non-Native 26","Non-Native"
"14770","PictureAccept",-0.5,16,1,1560,"Non-Native 26","Non-Native"
"14778","PictureAccept",-0.5,7,1,1736,"Non-Native 26","Non-Native"
"14782","PictureAccept",-0.5,10,1,1268,"Non-Native 26","Non-Native"
"14822","PictureAccept",-0.5,18,1,3601,"Non-Native 27","Non-Native"
